Rating,Review,Timestamp
5,My account prez h pleas acount unprez kro,2024-11-13 10:58:50
5,Incredible,2024-11-13 10:58:40
2,Your bug squash didn't work,2024-11-13 10:58:13
1,Unfreeze my account views like the settings and my phone is still working experience very well in the app store but it seems to be working well with your app,2024-11-13 10:57:25
5,Dear TikTok team please remove My account warning ⚠️ please Please love you ❤️ Please remove My account warning @zahidfaanimarwat.💔💔💔😭😭😭 Please remove My account warning Love you ❤️😘😗❤️😘😗,2024-11-13 10:57:10
5,tiktok tarm i am raile sorry please my friend Account Unbanan 🙏🙏🙏🙏🙏🙏@kabiryaar01,2024-11-13 10:53:53
5,Please TikTok don't under views my vedio please and give me more views on vedio 🥺😭😭 Userl.u.q.m.a.n44 Thank you Love you 😘,2024-11-13 10:53:47
5,It's good appreciate,2024-11-13 10:53:18
1,TikTok unfreeze my account please😭😭and 1k views please😭😭 and 1000 followers please😭😭😭😭 TikTok please support in freeze my account 😭😭😭😭😭😭😭😭😭😭😭😭😭,2024-11-13 10:53:12
5,Very interesting and fun,2024-11-13 10:52:49
5,For you video like comment follow,2024-11-13 10:51:57
5,plz unbanned my friend account karak king,2024-11-13 10:51:19
5,Your tiktak team fleas requeste my brother is the old account is lok fleas my brother acount is unlock🔓 user name vali ullah Sahib zada,2024-11-13 10:51:19
2,My tiktok accout pleez anfrez plez for you plez 😭😭❤❤❤❤❤💔💔💔💔🌹🌹🌹🌹🌹,2024-11-13 10:51:04
3,DEAR TIKTOK TEAM PLEASE UNFREEZE MY ACCOUNT 🫂,2024-11-13 10:50:52
5,Lol bye,2024-11-13 10:46:11
5,TikTokLIVE,2024-11-13 10:45:54
5,Please Tiktok please video for you@.king5344,2024-11-13 10:45:39
5,Good,2024-11-13 10:43:06
5,Like it,2024-11-13 10:40:10
1,000000 5t66,2024-11-13 10:39:49
4,Great,2024-11-13 10:37:16
3,App is good,2024-11-13 10:37:15
1,YUCK! GO AWAY!!!,2024-11-13 10:36:55
1,Poop app 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🌈 Clean your app,2024-11-13 10:34:37
3,Dear TikTok Team my New account not viral my video please resolve my account issue @ashfaque_shah and viral my every video.,2024-11-13 10:33:18
5,Live start please please please please,2024-11-13 10:33:14
3,I have been trying to purchase coins but it's not going through,2024-11-13 10:32:39
5,Nice,2024-11-13 10:31:35
5,پو,2024-11-13 10:30:53
5,Good,2024-11-13 10:30:52
5,Dear TikTok team please unbanned karak king's account Love you 😘😘😘 please,2024-11-13 10:30:32
1,There is not any other option to promote our vedios after uploading we need easy paisa with TikTok to recharge for coin's 🪙 easily thanks 🙏,2024-11-13 10:30:05
5,My tiktok was not update why,2024-11-13 10:26:36
5,Wow,2024-11-13 10:26:23
5,Tik Tok,2024-11-13 10:24:02
3,TikTok team please unbanned account karak King please,2024-11-13 10:22:32
5,Szuper nem szuper,2024-11-13 10:21:23
5,Assalamulakium tik tok team plese unbanned my freaind account plese 😭😭@karak king Love you tik tok team I miss you karak king pleae unbanned account karak king 🙏🙏🙏🙏,2024-11-13 10:20:40
5,Plzzz my account unfreeze karo plz @patha3030 plzz 🥺🥺🥺🥺🥺🥺,2024-11-13 10:20:37
5,I have no complaints,2024-11-13 10:18:31
1,Please dear TikTok team unbanned my friend account he is very famous Tiktoker User@KARAK KING,2024-11-13 10:17:46
5,It's great app,2024-11-13 10:16:28
4,It is great,2024-11-13 10:15:27
5,Good 👍,2024-11-13 10:14:27
2,For you,2024-11-13 10:12:12
5,Dear my friend account banned @ kark king 😫🙏🙏💓,2024-11-13 10:08:55
4,good experience with TikTok video,2024-11-13 10:08:36
5,Waseer,2024-11-13 10:08:07
5,Very great app for entertainment videos Buh I no dey get followers,2024-11-13 10:07:15
5,Please dear TikTok team plzz my TikTok I'd support plz 😢🙏😭🙏 rahmatullahgulli4 please dear friends My TikTok I'd support karo😢😭😢😭😭😭🙏,2024-11-13 10:07:11
2,Dear.tiktok team .unfrez my account an go to my vedio for you thnks,2024-11-13 10:06:51
5,"Please 🥺 TikTok, my videos for you please 🥺🥺🥺🥺 I love you 😘",2024-11-13 10:06:38
3,2000 followers tik Tok please is username A username Jo sabse niche wala hai rayan32069,2024-11-13 10:04:07
5,Plz dear tiktok team unfreez my account plz😭😭😭 @abdur.rahman.313 ilove u 😘 miss u abdur.rahman.313,2024-11-13 10:03:31
5,Gud,2024-11-13 10:03:16
1,Plezzzzzz yerrrr tik tok wakoooo pleZzzzzzzz karak king account kolwa Karo 😥😥😥,2024-11-13 10:02:07
5,Dear TikTok my new account Muhammad Rashidlatif plz viral my my account plz dear TikTok Teem,2024-11-13 09:59:30
1,Please unbaned karak king 😘😓,2024-11-13 09:58:48
1,Ashfaq king,2024-11-13 09:55:27
1,"The app isn't working properly. Many videos had blacked out content with audio. I deleted it and re-download it, but now the speed up and the repost buttons are not available.",2024-11-13 09:54:53
1,sara_ktk804 please sir this account band the please band karo,2024-11-13 09:54:32
5,Ubiad Khan,2024-11-13 09:54:06
2,help me tiktok please unfreeze my account,2024-11-13 09:54:03
5,Ahmadali far you,2024-11-13 09:53:47
5,install please,2024-11-13 09:53:39
5,Super good got it 2 years back and it is amazing still just gets you super fukcing addicted,2024-11-13 09:53:00
5,"Oops, your account has been temporarily suspended.",2024-11-13 09:51:31
5,Viral video TikTok @sadamkhan451 likes please ♥️♥️♥️,2024-11-13 09:50:46
5,AM,2024-11-13 09:50:32
4,Very Very good,2024-11-13 09:50:19
5,Ghafoor,2024-11-13 09:50:02
5,I make videos and download them I have followers I enjoy very much I log on every day I love it it's all I do there's pretty lady's who talk to you I am the best video. Guy on there I would you to see one of my videos my family says I do it to much but I like it's better than face book I just do not get face I go there but there music stuff is not as I like the juke and stuff on Facebook but my thing is making videos and texting I have tree keyboards I use cause I am the best texter on there an,2024-11-13 09:49:56
5,Liked,2024-11-13 09:49:55
5,Plase my TikTok account Afnan ka an bande kero plase 🥰🥰🥰😙😙1 Dan,2024-11-13 09:49:07
5,Wow,2024-11-13 09:46:36
5,SLIEEMJAN,2024-11-13 09:46:01
4,"There is a bit of a bug, my friend can not message at all and I just wanted to let you guys know it's a mistake, they do not give her a reason why she can not message us on this app. I hope this gets fixed and she is able to message.",2024-11-13 09:45:41
5,It is my most favourite app😘😙,2024-11-13 09:45:04
3,"Every once in a while, the app will stop functioning and won't open at all. Even though I have enough space on my phone I always have to uninstall and reinstall the app every time and it's becoming quite annoying.",2024-11-13 09:43:13
5,Amazing,2024-11-13 09:43:10
5,Azizullahpalari,2024-11-13 09:40:27
5,Amazing app,2024-11-13 09:40:26
5,Its good app,2024-11-13 09:38:29
5,Plz 🙏my video viral plz🙏🙏🙏🙏🙏 Username mrabnawaz13 Plz tik tok account viral plz🙏🙏🙏🙏🙏🙏🙏🙏,2024-11-13 09:37:51
5,This is nice app,2024-11-13 09:37:03
4,Please 🥺🥺🥺🥺 My Viral Video And Account Please TikTok Tem Please Foryou Account Name mokhlis786,2024-11-13 09:33:26
5,"Please TikTok teame mere vedyou viral karu, 😢😢",2024-11-13 09:31:22
5,Hi tiktok team please unprez my account,2024-11-13 09:30:23
5,Amazing,2024-11-13 09:29:59
1,"Laggy and sometimes unresponsive. This app has the worst moderation, allowing almost all kind of p0₽n and bullying.",2024-11-13 09:28:30
5,Good App 💖🥰,2024-11-13 09:27:24
1,awful the site themselves had just paid us 15 billion for girls bu,2024-11-13 09:25:45
5,Please 🙏 TikTok team my friend Karak king 👑 account unbanned 🙏🙏🙏🙏,2024-11-13 09:25:41
5,Great,2024-11-13 09:23:09
3,I can't repost the button is not there,2024-11-13 09:23:02
4,Really good app for entertainment,2024-11-13 09:21:08
5,It’s very important app,2024-11-13 09:20:31
5,My TikTok account band 😭😭😭😭😭😭😭😭😭,2024-11-13 09:19:43
4,This is good but Many girls' lives have been ruined,2024-11-13 09:17:06
5,Please check my account and unfreeze thanks Tiktok Username (......... ) my gmail (..........) Please check my account and unfreeze thanks Tiktok Username (......... ) my gmail (..........),2024-11-13 09:14:56
4,Awesome,2024-11-13 09:13:58
5,amazing,2024-11-13 09:13:45
4,Please tiktok team unfreeze my account please 🥺 🥺😓😟 @sananking08 Please love you tiktok team Please please 🥺 please 🥺 please 🥺,2024-11-13 09:13:05
5,I love tiktok it's amazing but sometimes I doesn't work but I still love this app omg!,2024-11-13 09:11:27
5,Plz karak king ecnat Ben na hr,2024-11-13 09:07:02
1,I understand this tictok id but with out number no com comment I should be able to see them,2024-11-13 09:05:21
5,this is so amzaing app,2024-11-13 09:03:24
3,The live is still playing when I turn of my phone I still hear the live. Pls fix this thank you,2024-11-13 09:02:03
1,"I wish it never existed, alongside with IG Reels and YT Shorts. I have spent unimaginable amount of time on these which I very deeply regret. Hovewer, precisely this app is root of all evil. Keep out (please).",2024-11-13 09:01:41
5,Wow,2024-11-13 09:01:28
2,Ducked up app is still hacked,2024-11-13 09:01:13
1,@alieditsdaily When i follow any user but not followed please support,2024-11-13 08:59:40
2,"Assalam alekum TikTok team, please make one of my videos viral, none of the videos are going viral.",2024-11-13 08:59:32
5,Plz TikTok team open my TikTok live option @.kashif.pathan Plz request me,2024-11-13 08:59:18
2,Bestie,2024-11-13 08:58:54
5,i hat tik tok app because my video not foryou paj no support tik tok community 🙏and band tiktok apk Pakistan community,2024-11-13 08:58:37
5,Tik tok it’s best and no.1 entertainment platform! ❤️🥰,2024-11-13 08:58:20
5,Very very nice app,2024-11-13 08:57:59
3,DEAR TIK TOK TEAM PLEASE RECOVER MY FREIND ACOUNT PLEASE KARAK KING IS NICE MAN PLEASE,2024-11-13 08:57:40
5,Dear TikTok team 1 Million Like My account plz 😭🙏 3 videos million views plz 🙏😭🙏 @beautiful_phatan Plz Love You,2024-11-13 08:56:17
5,This is so cool app,2024-11-13 08:55:38
2,Al good,2024-11-13 08:55:36
5,Please TikTok account 20k followers 1m.like please 🥺🙏🙏🙏,2024-11-13 08:55:07
5,Hi a tik please Tiktok wala Mara darkhwast hai kekra king ka id Wapas de do usko correct Karan king ka id Kyun Band Karwa Diya Hai please please iska video office day kar king,2024-11-13 08:54:53
5,ওই,2024-11-13 08:54:49
1,"I'm very disappointed. your service is very bad. I created two accounts, and both are banda.",2024-11-13 08:53:03
5,Nine,2024-11-13 08:52:02
1,Please dear tik tok team unfreeze my account itx-cutiee boy,2024-11-13 08:50:18
3,assalamualaikum dear TikTok team please viral my account i sewar I'm disable please support me user@ihsan_elahi_typists🙏🙏🙏🙏🙏,2024-11-13 08:49:10
2,ih,2024-11-13 08:45:56
1,TikTok is a stupid app because I don't want to install it but my friends send me TikToks and I can't even watch them without it making me download the damn app. I DON'T WANT TO DOWNLOAD IT.,2024-11-13 08:45:36
5,"PLEASE karakking account unlocked please Again 😭😭😭💔💔💔😭😭😭, 😭😭😭😭😭😭 o 🙏🙏🥺🥺🥺🙏🙏🥺🥺🙏🙏🥺🥺🙏🥺🙏🙏🥺🥺🙏🙏🙏🙏🙏🥺🥺🥺🥺🙏🙏🙏🙏🥺🥺🥺🥺🙏🥺🙏🙏🥺🙏🥺🙏🥺🙏🥺🙏🥺🙏🙏🙏🙏🙏🥺🙏🙏🥺🙏🙏🥺🙏🙏🥺🙏🙏🥺🙏🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺",2024-11-13 08:45:23
5,Please my Tiktok account waring places,2024-11-13 08:43:46
1,"Won't actually uphold their rules if the targets are women or minorities.. but the automated system kicks in quickly for ""Ew"" or the word ""Men"". Misogynistic af.",2024-11-13 08:43:28
5,Please TikTok team viral my account the video 10K followers,2024-11-13 08:43:17
5,Agon asamau,2024-11-13 08:42:18
2,Hello tiktok please unfreeze my accounts thank it,2024-11-13 08:42:04
3,Please unfreeze my account plz 😓😓😓 @faryal3310,2024-11-13 08:41:59
5,রাকিবা আক্রর,2024-11-13 08:41:30
1,Trash app. Full of nonsense,2024-11-13 08:41:28
5,miss u..,2024-11-13 08:41:14
5,Rm.roton,2024-11-13 08:40:59
4,Beautiful app for all mobile phone,2024-11-13 08:39:57
1,This app won't let us play aviator game yet they accept ponography. Such Hypocrisy. Why not put a concent before someone joins a live session and a caveat? Tiktok is shi*,2024-11-13 08:36:49
1,Nice,2024-11-13 08:35:49
5,Just an app that can't be uninstalled for literally no reason.,2024-11-13 08:35:18
5,Very nice 👍,2024-11-13 08:29:57
5,Good app,2024-11-13 08:26:04
5,Very very good application,2024-11-13 08:25:45
1,Plezz video viral plezzzz repost plezzz support full support my video fawadmalik8,2024-11-13 08:25:41
5,oop,2024-11-13 08:25:35
4,টিকটক আইডি কার্ডের একটা,2024-11-13 08:24:18
5,This nice,2024-11-13 08:23:29
1,Spyware,2024-11-13 08:21:32
5,please TikTok team please @ karak king account unbanned please🙏,2024-11-13 08:21:05
5,Asgar Khan,2024-11-13 08:20:55
5,Nice,2024-11-13 08:19:03
5,Download free,2024-11-13 08:18:47
5,10million,2024-11-13 08:18:25
5,Faraz official011,2024-11-13 08:15:26
3,At first this app gave me No issues. Randomly it just started glitching and it started kicking me out. I'm struggling to get back in I even re installed the app.,2024-11-13 08:14:07
5,😂🤣,2024-11-13 08:12:43
5,Nice broadcast,2024-11-13 08:12:33
4,I love it but nowadays it's having too many problems it unfollows people without any reason and. U have to reinstall itt,2024-11-13 08:12:25
5,llloveee itt😍,2024-11-13 08:10:28
