text,Rating,Timestamp
addict,4,2024-11-13 03:13:53
buy phone sixteen problem,5,2024-11-13 03:08:58
good,5,2024-11-13 03:07:58
good 👍🏼,5,2024-11-13 03:07:17
get ratification update available erased friend follower dont want updated version,1,2024-11-13 03:04:38
app good fun opportunity u world people explore stupid funny thing people opportunity follow enjoy lot fun brilliant,5,2024-11-13 03:03:07
let like video she take let see comment ship,4,2024-11-13 02:57:07
include blame,5,2024-11-13 02:55:28
tic tic belongs amie make together,5,2024-11-13 02:54:47
excellent,5,2024-11-13 02:50:26
hi dear tiktok new use tiktok application please check new official account makar vital video tiktok forget page,5,2024-11-13 02:50:11
good,5,2024-11-13 02:49:31
last several month give delete download app get stuck show video purely russian in america never russia can even look video friend post sent,1,2024-11-13 02:49:20
hello tiktok team wait hard tiktok quite time post good video please,2,2024-11-13 02:47:34
adult ruin app dry begging time,1,2024-11-13 02:46:24
beautiful,5,2024-11-13 02:44:25
crash continue call tie to crash edition would give zero star option,1,2024-11-13 02:40:06
😊 good app 👍🏻,5,2024-11-13 02:31:55
comment translate recent update matter adjust language setting,1,2024-11-13 02:31:48
great content,5,2024-11-13 02:30:41
best,5,2024-11-13 02:30:02
dont know what go recently can even load without kick force restore account every time load app even doesn fix anything give try meeting still didn fix,1,2024-11-13 02:28:41
good use app really relax mind use increase knowledge day day,5,2024-11-13 02:27:50
tiktok short form video app place real people around world create fun positive content mission inspire creativity bring joy,5,2024-11-13 02:25:25
word never describe hate app hate design hate people create can watch brother parasite ruin everything,1,2024-11-13 02:24:52
good nl,5,2024-11-13 02:24:51
good,4,2024-11-13 02:21:16
good 👍🏽,5,2024-11-13 02:20:20
love ❤ hilton favorite app,5,2024-11-13 02:19:37
good unload video easily,5,2024-11-13 02:13:23
normal tie to download phone,2,2024-11-13 02:10:51
need change report wrongfully target responsible content creator get content remove allow minor show sexually use building censure tool need change,4,2024-11-13 02:09:30
really good however try go kick,5,2024-11-13 02:05:23
video go vital app last couple week content creative enough,1,2024-11-13 02:04:48
addition,1,2024-11-13 02:02:06
good,5,2024-11-13 02:00:49
app 💯 way sensitive others speech pay ignore everyone st amendment rightsfreedom speech much woke democrat side amongst criterion,5,2024-11-13 01:58:16
good,5,2024-11-13 01:56:23
hi tiktok family please freeze account account name kingmutahir111,5,2024-11-13 01:50:31
wish id click link didn send app store,2,2024-11-13 01:49:47
excellent app,5,2024-11-13 01:48:53
amaze app problem certain amount video u like u can like video age lot thing really enjoy,3,2024-11-13 01:48:26
addition machine,1,2024-11-13 01:46:05
nice amaze app 😍😍😍😍❤️❤️❤️❤️❤️,5,2024-11-13 01:45:39
good app,5,2024-11-13 01:42:53
old people need laugh well never see crazy,5,2024-11-13 01:42:36
love,5,2024-11-13 01:42:32
good,5,2024-11-13 01:39:07
strange strike system give report people racism remark say didn violate anything comment get remove call person racism strange rule seem change foi,1,2024-11-13 01:38:12
end,2,2024-11-13 01:37:46
fix laggyness app please,2,2024-11-13 01:35:10
now,4,2024-11-13 01:34:59
way much censorship st amendment right,1,2024-11-13 01:30:00
of la la car,5,2024-11-13 01:24:19
problem application close suddenly,5,2024-11-13 01:20:14
it be good now a lot of announcement if they live on the pay of the a 🤷🏻‍♂️ but my like a like to pay so🤷🏻‍♂️,4,2024-11-13 01:17:03
tikhon’s latent bias normal patriotic moral user appal pattern silence honest voice promote division content deepen distrust i’ve try engage fairly repeat suppression content cross line platform’s persecution hold traditional value feel target unjust point actually support government intervention ban app openly base unashamedly opposed fairness,1,2024-11-13 01:14:00
wont open,1,2024-11-13 01:13:48
nice 👌,5,2024-11-13 01:10:36
app crack,1,2024-11-13 01:07:30
top follow please account vital feel love video tiktok official webster ok video 📸 post song officially,5,2024-11-13 01:01:08
cringe see,1,2024-11-13 01:00:25
overpower every feed force watch idiot thing,1,2024-11-13 00:59:31
many cool video people,4,2024-11-13 00:59:11
app suck keep get banner reason dont get,1,2024-11-13 00:58:18
nice,5,2024-11-13 00:57:06
love talk friends tiktok everyday,5,2024-11-13 00:54:06
can live without,5,2024-11-13 00:53:20
love 💞💞💞💞💞 app,5,2024-11-13 00:53:06
app straight be,1,2024-11-13 00:51:26
never life censure insane app definitely water it people,1,2024-11-13 00:50:43
already app,5,2024-11-13 00:50:08
redownloaded app 4 year every time go try add people follow continue go back number people in already follow go back follow people number follow stay continue happen wont allow follow people delete app never download it waste time,3,2024-11-13 00:47:49
tiktok what like issue recently ape stop let report follow someone unless spasm report follow button respectively lot time bags weren would easy 5 star,3,2024-11-13 00:46:43
nice app beg,5,2024-11-13 00:46:04
5 star crash lately,4,2024-11-13 00:45:38
good app pass free timebut way vital 🤧😔,5,2024-11-13 00:42:48
"the ten to get me out of the application to me, just enter any conversation, ten talk, please solve this problem.",2,2024-11-13 00:41:46
little bit inappropriate stuff tiktok take dont bother report video tiktok donna take,3,2024-11-13 00:41:15
need install tic to work,5,2024-11-13 00:41:13
dear tiktok team please show minimize option tiktok account parisian request,1,2024-11-13 00:39:05
you know,5,2024-11-13 00:38:06
bell alive,5,2024-11-13 00:37:42
2 tiptoe one ad bye,1,2024-11-13 00:37:17
in unable follow account like save video,1,2024-11-13 00:37:05
♥️,5,2024-11-13 00:36:36
amaze app enjoy many time especially bored thing need change consume data fast much,5,2024-11-13 00:32:59
app fine overall in allot issue report first issue get fix can see someone report video report button invisible second issue recent update go check minesomeone else report say internet connection lose even the in connected give try start phone internet reinstate app nothing work,3,2024-11-13 00:32:24
tiktok good 👍,5,2024-11-13 00:30:14
fantastic,5,2024-11-13 00:21:22
good job,5,2024-11-13 00:18:52
can report,4,2024-11-13 00:18:26
great pp💓,5,2024-11-13 00:16:03
lovely,5,2024-11-13 00:12:33
wonderful app different tiktok like love that rate four star,4,2024-11-13 00:12:21
nice one,5,2024-11-13 00:11:37
app reason brother think anxiety shake hand,1,2024-11-13 00:08:18
keep crash device,1,2024-11-13 00:06:30
supper app,4,2024-11-13 00:01:29
good app,5,2024-11-12 23:59:12
feel,5,2024-11-12 23:58:00
ok,5,2024-11-12 23:56:25
best,5,2024-11-12 23:56:03
sure,5,2024-11-12 23:51:11
make,5,2024-11-12 23:49:32
tick take stupid platform young kiss educate grow spoil brat get want kiss learn thing agent mean reach they promote eat disorder dangerous challenge youngster dress half naked drug use privacy risk build everyone fine except china banner security problem adjective need banner up,1,2024-11-12 23:41:39
good good,5,2024-11-12 23:40:37
get tiktok account pp anderson someone hack account change name pp downy dont know person help get person name account tiktok please way get kick tiktok live every time go watch tiktok live sort live watch people live tiktok still get kick tiktok live wont let comment tiktok live please sort plea,1,2024-11-12 23:40:30
hi name farrand dutifully app nice 👍 app side name farhadkhan 00 ply like,5,2024-11-12 23:39:46
ink cause phone every week can open app try wont let try enter google play store work never happen ape tiktok,3,2024-11-12 23:39:22
excellent app,5,2024-11-12 23:39:03
hate,5,2024-11-12 23:36:19
dont interest app bother block view intrusion,1,2024-11-12 23:32:27
like,5,2024-11-12 23:31:49
see friend comment friend see comment top comment board set disabled interest see comment see mine dont want,1,2024-11-12 23:31:40
i have a problem with tut tut.,1,2024-11-12 23:31:23
nice,5,2024-11-12 23:30:54
good app need sick skin in,5,2024-11-12 23:30:50
👍🏻👍 much,5,2024-11-12 23:30:43
fun entertain 55 recommend anna get new news rumor also get dramatize fun joke aside tiktok really useful really annoy recommend download anna record video watch video etc recommend,5,2024-11-12 23:25:59
good👍,5,2024-11-12 23:23:29
song,4,2024-11-12 23:23:20
say tiktok suspend yet try get new account able message friend start streak yet in back square one really safi,3,2024-11-12 23:16:43
electrical site,5,2024-11-12 23:14:17
love time,5,2024-11-12 23:12:56
꧁🅢🅤🅟🅔🅡꧂,5,2024-11-12 23:12:13
hello tie to team work hard tie to quite time post good video please check account freeze thanks tiktok surname afnankhan0731 email,1,2024-11-12 23:10:14
except,5,2024-11-12 23:08:15
aatishwazir,5,2024-11-12 23:05:25
nice app,5,2024-11-12 23:04:29
everyone love tiktok,5,2024-11-12 23:03:49
poor,5,2024-11-12 22:56:59
still date,1,2024-11-12 22:56:20
app start little thing want do watching video,1,2024-11-12 22:55:04
app good in give five ⭐ consume much data,5,2024-11-12 22:52:31
cool,5,2024-11-12 22:52:30
app amaze,5,2024-11-12 22:50:10
everytime someone send something messenger ask update app watch still show video,1,2024-11-12 22:50:04
app really helpful entertainment enjoy use love,3,2024-11-12 22:47:41
good,5,2024-11-12 22:39:54
hi tiktok team awesome platform tiktok team face issue tiktok age purification verify last two day please verify thank much surname rdxbilal01 please check fix issue,5,2024-11-12 22:38:20
love app 🌄👌😞,5,2024-11-12 22:37:35
♥️,5,2024-11-12 22:36:59
good,5,2024-11-12 22:34:44
🙏🙏🙏🙏🙏🙏💪💪,5,2024-11-12 22:32:31
nice app like app,5,2024-11-12 22:31:07
entertain 😃,5,2024-11-12 22:29:50
wood,5,2024-11-12 22:27:26
excellent,5,2024-11-12 22:26:03
khan academy sport,3,2024-11-12 22:24:31
well everyone😳 internet fast like country peoples😁😳,5,2024-11-12 22:22:05
good entertainment,5,2024-11-12 22:21:46
please upgrade tiktok account,5,2024-11-12 22:21:32
amaze,5,2024-11-12 22:20:07
future 😁😎,5,2024-11-12 22:19:06
top give strike reason gun ignore people say allow pedophile platform app,1,2024-11-12 22:19:05
thank u cap sun mean you,5,2024-11-12 22:18:24
amaze app edit video photo unload app,1,2024-11-12 22:15:48
abubakari ashamed,5,2024-11-12 22:14:20
ok,5,2024-11-12 22:13:23
love pp💗,5,2024-11-12 22:13:01
dont see report option tiktok,1,2024-11-12 22:12:52
love app,5,2024-11-12 22:12:40
best,3,2024-11-12 22:05:57
nice tiktok,4,2024-11-12 22:04:42
tiptoe commercial purposefully try permanently hurt ear 1 star,1,2024-11-12 22:03:41
in the happy,5,2024-11-12 22:02:59
good,5,2024-11-12 22:01:09
ok,4,2024-11-12 22:00:03
get banner wont even let make new account,1,2024-11-12 21:58:35
perfect social medium 👌💪 funny video,5,2024-11-12 21:51:26
terrible wait 30 day change surname get bored one put try put another surname wont let fix problem,1,2024-11-12 21:50:48
love app s dont like bank you littleist thing though,5,2024-11-12 21:46:14
great app,5,2024-11-12 21:44:37
tiktok one sweet app ever use see,5,2024-11-12 21:40:40
please follow be good good app word,1,2024-11-12 21:40:02
amaze magical what part your symphony,5,2024-11-12 21:38:46
nice one 100,5,2024-11-12 21:35:54
app allow unload picture vdieosevery time try log account log,1,2024-11-12 21:35:49
ply mobile install tie token,5,2024-11-12 21:34:46
future 🥹,5,2024-11-12 21:32:51
good,2,2024-11-12 21:32:27
meet buy tiktok really suck bag stitch galere shove scene amount advertising garage,1,2024-11-12 21:32:17
600k voter swift wonder red still shadowbanning everything want purchase promotion 99 view clearly face,1,2024-11-12 21:29:22
good information thanks 😊,5,2024-11-12 21:26:51
jay jay see,5,2024-11-12 21:25:50
good,5,2024-11-12 21:24:26
use tie to talk app since 2019 unloaded 4500 video difficulty 56 video go vital allow go forward suppose result change unloading video yes give protocol people,3,2024-11-12 21:23:10
nice 👍 app,5,2024-11-12 21:20:48
ink always give rumania pp in donna try english see work,3,2024-11-12 21:20:46
nice tiktok follower,5,2024-11-12 21:18:47
labor ali,5,2024-11-12 21:16:58
share like,5,2024-11-12 21:16:20
good great pp❤️❤️❤️❤️❤️❤️❤️,5,2024-11-12 21:12:55
great content create,5,2024-11-12 21:12:32
good others app spend time,5,2024-11-12 21:11:07
usually 4 new update make literally can open app clash every time open app doesn crash still doesn work correctly also use post slideshows story in make nowhere can side whenever actually able use app side option disappear ink overall broken app in ill change review actually use app,1,2024-11-12 21:09:13
hasnain,4,2024-11-12 21:07:30
live karp zip,5,2024-11-12 21:07:29
great,5,2024-11-12 21:06:28
make nan think allison dive stair,5,2024-11-12 21:05:39
hi tiktok term new user please my video,5,2024-11-12 21:04:56
really great app ever see app create someone happiness like tiktok probably stress killer 🙏🏼,4,2024-11-12 21:03:28
good app,5,2024-11-12 21:02:36
whatsapp well tiktok,5,2024-11-12 21:01:47
like please half,2,2024-11-12 20:59:49
first give 500k follower give u 5 star,2,2024-11-12 20:58:50
restrict mode 😭😭😭😭,1,2024-11-12 20:56:58
funny🍉🥯🧃,5,2024-11-12 20:55:50
excellent,1,2024-11-12 20:54:28
like,5,2024-11-12 20:53:14
use app half decade really enjoy honest 😁,5,2024-11-12 20:50:37
sick tie install reinstate app shame de app dont fix issue fast take money,1,2024-11-12 20:48:43
mercoulous,5,2024-11-12 20:47:43
funny lid,5,2024-11-12 20:45:09
view like dimandsoul62,3,2024-11-12 20:44:54
big source lower class actor,5,2024-11-12 20:38:58
oka bill,1,2024-11-12 20:37:40
nice fun,1,2024-11-12 20:35:43
mmm understand,3,2024-11-12 20:34:22
why do you think,1,2024-11-12 20:33:14
good one 👍👍👍,5,2024-11-12 20:31:12
